,Position,Driver,Car,Laps,Time,Points
1,1,Ronnie Peterson,Lotus Ford,78,1:58:03.700,9
3,2,Jody Scheckter,Tyrrell Ford,78,+28.800s,6
17,3,Jean-Pierre Jarier,Shadow Ford,78,+48.900s,4
11,4,Clay Regazzoni,Ferrari,78,+63.100s,3
5,5,Emerson Fittipaldi,McLaren Ford,77,+1 lap,2
28,6,John Watson,Brabham Ford,77,+1 lap,1
26,7,Graham Hill,Lola Ford,76,+2 laps,0
27,8,Guy Edwards,Lola Ford,76,+2 laps,0
4,9,Patrick Depailler,Tyrrell Ford,75,+3 laps,0
15,NC,Henri Pescarolo,BRM,62,DNF,0
2,NC,Jacky Ickx,Lotus Ford,34,DNF,0
12,NC,Niki Lauda,Ferrari,32,DNF,0
24,NC,James Hunt,Hesketh Ford,28,DNF,0
33,NC,Mike Hailwood,McLaren Ford,11,DNF,0
7,NC,Carlos Reutemann,Brabham Ford,5,DNF,0
37,NC,Francois  Migault,BRM,5,DNF,0
22,NC,Vern Schuppan,Ensign Ford,4,DNF,0
9,NC,Hans-Joachim Stuck,March Ford,3,DNF,0
10,NC,Vittorio Brambilla,March Ford,1,DNF,0
14,NC,Jean-Pierre Beltoise,BRM,1,DNF,0
23,NC,Tim   Schenken,Trojan Ford,0,DNF,0
18,NC,Carlos Pace,Surtees Ford,0,DNF,0
16,NC,Brian   Redman,Shadow Ford,0,DNF,0
20,NC,Arturo Merzario,Iso Marlboro Ford,0,DNF,0
6,NC,Denny Hulme,McLaren Ford,0,DNF,0
