,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:15.658,14
2,2,Giancarlo Fisichella,Renault,+0.049s,14
16,3,Nick Heidfeld,Sauber BMW,+0.399s,13
15,4,Christian Klien,RBR Ferrari,+0.619s,12
14,5,David Coulthard,RBR Ferrari,+0.694s,16
11,6,Rubens Barrichello,Honda,+0.741s,16
6,7,Felipe Massa,Ferrari,+0.752s,15
1,8,Fernando Alonso,Renault,+0.937s,10
4,9,Juan Pablo Montoya,McLaren Mercedes,+1.002s,9
3,10,Kimi Räikkönen,McLaren Mercedes,+1.047s,9
12,11,Jenson Button,Honda,+1.341s,18
21,12,Scott Speed,STR Cosworth,+1.346s,13
7,13,Ralf Schumacher,Toyota,+1.541s,19
20,14,Vitantonio Liuzzi,STR Cosworth,+1.582s,19
10,15,Nico Rosberg,Williams Cosworth,+1.987s,14
9,16,Mark Webber,Williams Cosworth,+2.085s,14
17,17,Jacques Villeneuve,Sauber BMW,+2.266s,16
8,18,Jarno Trulli,Toyota,+2.753s,18
18,19,Tiago Monteiro,MF1 Toyota,+3.089s,22
22,20,Takuma Sato,Super Aguri Honda,+3.199s,20
19,21,Christijan Albers,MF1 Toyota,+3.929s,19
23,22,Franck Montagny,Super Aguri Honda,+4.373s,24
