,Position,Driver,Car,Laps,Time,Points
1,1,Fernando Alonso,Renault,66,1:26:21.759,10
5,2,Michael Schumacher,Ferrari,66,+18.502s,8
2,3,Giancarlo Fisichella,Renault,66,+23.951s,6
6,4,Felipe Massa,Ferrari,66,+29.859s,5
3,5,Kimi Räikkönen,McLaren Mercedes,66,+56.875s,4
12,6,Jenson Button,Honda,66,+58.347s,3
11,7,Rubens Barrichello,Honda,65,+1 lap,2
16,8,Nick Heidfeld,Sauber BMW,65,+1 lap,1
9,9,Mark Webber,Williams Cosworth,65,+1 lap,0
8,10,Jarno Trulli,Toyota,65,+1 lap,0
10,11,Nico Rosberg,Williams Cosworth,65,+1 lap,0
17,12,Jacques Villeneuve,Sauber BMW,65,+1 lap,0
15,13,Christian Klien,RBR Ferrari,65,+1 lap,0
14,14,David Coulthard,RBR Ferrari,65,+1 lap,0
20,15,Vitantonio Liuzzi,STR Cosworth,63,DNF,0
18,16,Tiago Monteiro,MF1 Toyota,63,+3 laps,0
22,17,Takuma Sato,Super Aguri Honda,62,+4 laps,0
19,NC,Christijan Albers,MF1 Toyota,48,DNF,0
21,NC,Scott Speed,STR Cosworth,47,DNF,0
7,NC,Ralf Schumacher,Toyota,31,DNF,0
4,NC,Juan Pablo Montoya,McLaren Mercedes,17,DNF,0
23,NC,Franck Montagny,Super Aguri Honda,10,DNF,0
