,Position,Driver,Car,Time / Gap,Laps
7,1,David Coulthard,McLaren Mercedes,1:30.456,24
1,2,Jacques Villeneuve,Williams Mecachrome,+0.722s,23
3,3,Michael Schumacher,Ferrari,+0.976s,33
8,4,Mika Hakkinen,McLaren Mercedes,+0.980s,25
5,5,Giancarlo Fisichella,Benetton Playlife,+1.125s,28
2,6,Heinz-Harald Frentzen,Williams Mecachrome,+1.168s,30
15,7,Johnny Herbert,Sauber Petronas,+1.414s,29
4,8,Eddie Irvine,Ferrari,+2.009s,25
14,9,Jean Alesi,Sauber Petronas,+2.058s,26
9,10,Damon Hill,Jordan Mugen Honda,+2.062s,29
10,11,Ralf Schumacher,Jordan Mugen Honda,+2.211s,20
6,12,Alexander Wurz,Benetton Playlife,+3.132s,12
18,13,Rubens Barrichello,Stewart Ford,+3.509s,23
19,14,Jan Magnussen,Stewart Ford,+4.087s,16
21,15,Toranosuke Takagi,Tyrrell Ford,+4.144s,17
12,16,Jarno Trulli,Prost Peugeot,+4.381s,22
20,17,Ricardo Rosset,Tyrrell Ford,+4.554s,29
22,18,Shinji Nakano,Minardi Ford,+4.613s,25
17,19,Mika Salo,Arrows,+5.083s,8
23,20,Esteban Tuero,Minardi Ford,+5.394s,33
11,21,Olivier Panis,Prost Peugeot,+5.457s,14
16,22,Pedro Diniz,Arrows,+5.895s,4
