,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:33.826,15
8,2,Mika Hakkinen,McLaren Mercedes,+0.606s,12
1,3,Jacques Villeneuve,Williams Mecachrome,+1.197s,24
6,4,Alexander Wurz,Benetton Playlife,+1.444s,21
7,5,David Coulthard,McLaren Mercedes,+1.583s,14
10,6,Ralf Schumacher,Jordan Mugen Honda,+1.882s,14
15,7,Johnny Herbert,Sauber Petronas,+2.050s,10
14,8,Jean Alesi,Sauber Petronas,+2.269s,9
12,9,Jarno Trulli,Prost Peugeot,+2.405s,17
2,10,Heinz-Harald Frentzen,Williams Mecachrome,+2.915s,17
17,11,Mika Salo,Arrows,+3.071s,16
18,12,Rubens Barrichello,Stewart Ford,+3.197s,12
9,13,Damon Hill,Jordan Mugen Honda,+3.276s,19
11,14,Olivier Panis,Prost Peugeot,+3.276s,15
20,15,Ricardo Rosset,Tyrrell Ford,+3.318s,25
19,16,Jan Magnussen,Stewart Ford,+3.779s,8
4,17,Eddie Irvine,Ferrari,+4.065s,14
16,18,Pedro Diniz,Arrows,+4.102s,8
21,19,Toranosuke Takagi,Tyrrell Ford,+4.991s,26
5,20,Giancarlo Fisichella,Benetton Playlife,+5.034s,17
22,21,Shinji Nakano,Minardi Ford,+5.218s,8
23,22,Esteban Tuero,Minardi Ford,,5
