,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:20.089,14
55,2,Carlos Sainz,McLaren Renault,+0.229s,14
4,3,Lando Norris,McLaren Renault,+0.323s,15
3,4,Daniel Ricciardo,Renault,+0.330s,9
44,5,Lewis Hamilton,Mercedes,+0.350s,11
33,6,Max Verstappen,Red Bull Racing Honda,+0.367s,15
23,7,Alexander Albon,Red Bull Racing Honda,+0.474s,15
31,8,Esteban Ocon,Renault,+0.604s,13
18,9,Lance Stroll,Racing Point BWT Mercedes,+0.715s,14
11,10,Sergio Perez,Racing Point BWT Mercedes,+0.808s,13
16,11,Charles Leclerc,Ferrari,+0.828s,11
10,12,Pierre Gasly,AlphaTauri Honda,+0.847s,14
26,13,Daniil Kvyat,AlphaTauri Honda,+0.864s,13
8,14,Romain Grosjean,Haas Ferrari,+1.116s,14
5,15,Sebastian Vettel,Ferrari,+1.174s,13
20,16,Kevin Magnussen,Haas Ferrari,+1.347s,15
7,17,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.370s,15
63,18,George Russell,Williams Mercedes,+1.588s,16
6,19,Nicholas Latifi,Williams Mercedes,+1.675s,15
99,20,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.001s,15
