,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:18.887
77,2,Valtteri Bottas,Mercedes,1:18.956
55,3,Carlos Sainz,McLaren Renault,1:19.695
11,4,Sergio Perez,Racing Point BWT Mercedes,1:19.720
33,5,Max Verstappen,Red Bull Racing Honda,1:19.795
4,6,Lando Norris,McLaren Renault,1:19.820
3,7,Daniel Ricciardo,Renault,1:19.864
18,8,Lance Stroll,Racing Point BWT Mercedes,1:20.049
23,9,Alexander Albon,Red Bull Racing Honda,1:20.090
10,10,Pierre Gasly,AlphaTauri Honda,1:20.177
26,11,Daniil Kvyat,AlphaTauri Honda,1:20.169
31,12,Esteban Ocon,Renault,1:20.234
16,13,Charles Leclerc,Ferrari,1:20.273
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,1:20.926
20,15,Kevin Magnussen,Haas Ferrari,1:21.573
8,16,Romain Grosjean,Haas Ferrari,1:21.139
5,17,Sebastian Vettel,Ferrari,1:21.151
99,18,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,1:21.206
63,19,George Russell,Williams Mercedes,1:21.587
6,20,Nicholas Latifi,Williams Mercedes,1:21.717
