,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:20.703,28
44,2,Lewis Hamilton,Mercedes,+0.245s,27
23,3,Alexander Albon,Red Bull Racing Honda,+0.797s,30
26,4,Daniil Kvyat,AlphaTauri Honda,+0.852s,31
33,5,Max Verstappen,Red Bull Racing Honda,+0.938s,22
10,6,Pierre Gasly,AlphaTauri Honda,+0.964s,27
11,7,Sergio Perez,Racing Point BWT Mercedes,+1.044s,25
4,8,Lando Norris,McLaren Renault,+1.044s,29
3,9,Daniel Ricciardo,Renault,+1.086s,22
55,10,Carlos Sainz,McLaren Renault,+1.118s,27
16,11,Charles Leclerc,Ferrari,+1.201s,25
31,12,Esteban Ocon,Renault,+1.281s,28
18,13,Lance Stroll,Racing Point BWT Mercedes,+1.428s,21
8,14,Romain Grosjean,Haas Ferrari,+1.706s,20
20,15,Kevin Magnussen,Haas Ferrari,+1.719s,19
99,16,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.849s,24
7,17,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.916s,27
40,18,Roy Nissany,Williams Mercedes,+2.123s,25
5,19,Sebastian Vettel,Ferrari,+2.285s,24
6,20,Nicholas Latifi,Williams Mercedes,+2.417s,22
