,Position,Driver,Car,Laps,Time,Points
5,1,Nelson Piquet,Brabham Ford,60,1:38:07.520,9
27,2,Alan  Jones,Williams Ford,60,+28.930s,6
28,3,Carlos Reutemann,Williams Ford,60,+73.670s,4
12,4,Elio de Angelis,Lotus Ford,59,+1 lap,3
21,5,Keke Rosberg,Fittipaldi Ford,59,+1 lap,2
25,6,Didier Pironi,Ligier Ford,59,+1 lap,1
8,7,Alain Prost,McLaren Ford,59,+1 lap,0
1,8,Jody Scheckter,Ferrari,59,+1 lap,0
26,9,Jacques Laffite,Ligier Ford,59,+1 lap,0
16,10,Rene Arnoux,Renault,58,+2 laps,0
50,11,Rupert Keegan,Williams Ford,58,+2 laps,0
31,12,Eddie  Cheever,Osella Ford,57,+3 laps,0
3,13,Jean-Pierre Jarier,Tyrrell Ford,54,DNF,0
15,NC,Jean-Pierre Jabouille,Renault,53,DNF,0
9,NC,Marc Surer,ATS Ford,45,DNF,0
11,NC,Mario Andretti,Lotus Ford,40,DNF,0
29,NC,Riccardo Patrese,Arrows Ford,38,DNF,0
4,NC,Derek Daly,Tyrrell Ford,33,DNF,0
7,NC,John Watson,McLaren Ford,20,DNF,0
6,NC,Hector Rebaque,Brabham Ford,18,DNF,0
20,NC,Emerson Fittipaldi,Fittipaldi Ford,17,DNF,0
2,NC,Gilles Villeneuve,Ferrari,5,DNF,0
23,NC,Bruno Giacomelli,Alfa Romeo,5,DNF,0
22,NC,Vittorio Brambilla,Alfa Romeo,4,DNF,0
