,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:18.048,17
7,2,Nick Heidfeld,Sauber Petronas,+0.096s,22
1,3,Michael Schumacher,Ferrari,+0.178s,16
3,4,David Coulthard,McLaren Mercedes,+0.338s,17
15,5,Jenson Button,Renault,+0.451s,17
20,6,Heinz-Harald Frentzen,Arrows Cosworth,+0.852s,21
4,7,Kimi Räikkönen,McLaren Mercedes,+0.945s,20
8,8,Felipe Massa,Sauber Petronas,+0.995s,16
12,9,Olivier Panis,BAR Honda,+1.096s,23
21,10,Enrique Bernoldi,Arrows Cosworth,+1.218s,26
9,11,Giancarlo Fisichella,Jordan Honda,+1.271s,21
5,12,Ralf Schumacher,Williams BMW,+1.319s,16
11,13,Jacques Villeneuve,BAR Honda,+1.420s,27
6,14,Juan Pablo Montoya,Williams BMW,+1.526s,14
10,15,Takuma Sato,Jordan Honda,+2.120s,24
17,16,Pedro de la Rosa,Jaguar Cosworth,+2.150s,26
14,17,Jarno Trulli,Renault,+2.436s,24
16,18,Eddie Irvine,Jaguar Cosworth,+2.751s,25
23,19,Mark Webber,Minardi Asiatech,+2.915s,10
24,20,Mika Salo,Toyota,+3.085s,20
25,21,Allan McNish,Toyota,+3.171s,14
22,22,Alex Yoong,Minardi Asiatech,+3.652s,18
