,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:15.660,17
7,2,Kimi Räikkönen,Ferrari,+0.573s,20
8,3,Romain Grosjean,Lotus Mercedes,+1.112s,14
77,4,Valtteri Bottas,Williams Mercedes,+1.254s,17
11,5,Sergio Perez,Force India Mercedes,+1.333s,16
26,6,Daniil Kvyat,Red Bull Racing Renault,+1.361s,19
19,7,Felipe Massa,Williams Mercedes,+1.462s,18
5,8,Sebastian Vettel,Ferrari,+1.537s,18
55,9,Carlos Sainz,STR Renault,+1.736s,25
13,10,Pastor Maldonado,Lotus Mercedes,+1.913s,12
9,11,Marcus Ericsson,Sauber Ferrari,+1.918s,21
27,12,Nico Hulkenberg,Force India Mercedes,+2.216s,14
3,13,Daniel Ricciardo,Red Bull Racing Renault,+2.232s,18
12,14,Felipe Nasr,Sauber Ferrari,+2.786s,12
22,15,Jenson Button,McLaren Honda,+2.813s,18
33,16,Max Verstappen,STR Renault,+2.832s,18
28,17,Will Stevens,Marussia Ferrari,+4.162s,16
14,18,Fernando Alonso,McLaren Honda,+4.214s,3
98,19,Roberto Merhi,Marussia Ferrari,+4.571s,16
44,20,Lewis Hamilton,Mercedes,+5.832s,9
