,Position,Driver,Car,Time / Gap,Laps
4,1,Heinz-Harald Frentzen,Williams Renault,1:11.527,30
3,2,Jacques Villeneuve,Williams Renault,+0.111s,26
22,3,Rubens Barrichello,Stewart Ford,+0.271s,29
12,4,Giancarlo Fisichella,Jordan Peugeot,+0.372s,30
9,5,Mika Hakkinen,McLaren Mercedes,+0.375s,15
10,6,David Coulthard,McLaren Mercedes,+0.440s,30
5,7,Michael Schumacher,Ferrari,+0.738s,30
8,8,Gerhard Berger,Benetton Renault,+0.756s,29
2,9,Pedro Diniz,Arrows Yamaha,+0.992s,30
6,10,Eddie Irvine,Ferrari,+1.021s,29
1,11,Damon Hill,Arrows Yamaha,+1.087s,24
16,12,Johnny Herbert,Sauber Petronas,+1.224s,30
7,13,Jean Alesi,Benetton Renault,+1.293s,29
14,14,Jarno Trulli,Prost Mugen Honda,+1.408s,30
17,15,Gianni Morbidelli,Sauber Petronas,+1.439s,24
11,16,Ralf Schumacher,Jordan Peugeot,+1.514s,26
15,17,Shinji Nakano,Prost Mugen Honda,+1.753s,29
23,18,Jan Magnussen,Stewart Ford,+1.759s,17
20,19,Ukyo Katayama,Minardi Hart,+1.821s,30
19,20,Mika Salo,Tyrrell Ford,+2.552s,30
18,21,Jos Verstappen,Tyrrell Ford,+2.661s,30
21,22,Tarso Marques,Minardi Hart,+3.212s,25
