,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:22.997,12
6,2,Nico Rosberg,Mercedes,+0.098s,20
5,3,Sebastian Vettel,Ferrari,+0.889s,19
26,4,Daniil Kvyat,Red Bull Racing Renault,+1.218s,17
55,5,Carlos Sainz,STR Renault,+1.329s,22
27,6,Nico Hulkenberg,Force India Mercedes,+1.486s,30
33,7,Max Verstappen,STR Renault,+1.681s,22
14,8,Fernando Alonso,McLaren Honda,+1.849s,16
3,9,Daniel Ricciardo,Red Bull Racing Renault,+1.932s,12
8,10,Romain Grosjean,Lotus Mercedes,+1.944s,22
13,11,Pastor Maldonado,Lotus Mercedes,+1.956s,16
19,12,Felipe Massa,Williams Mercedes,+2.097s,13
22,13,Jenson Button,McLaren Honda,+2.232s,16
77,14,Valtteri Bottas,Williams Mercedes,+2.348s,17
11,15,Sergio Perez,Force India Mercedes,+2.396s,25
7,16,Kimi Räikkönen,Ferrari,+2.664s,12
12,17,Felipe Nasr,Sauber Ferrari,+3.063s,20
9,18,Marcus Ericsson,Sauber Ferrari,+3.098s,20
28,19,Will Stevens,Marussia Ferrari,+5.760s,19
98,20,Roberto Merhi,Marussia Ferrari,+5.911s,20
