,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:34.437,11
2,2,Rubens Barrichello,Ferrari,+0.943s,8
35,3,Anthony Davidson,BAR Honda,+1.533s,21
38,4,Ricardo Zonta,Toyota,+1.710s,21
4,5,Ralf Schumacher,Williams BMW,+1.792s,11
6,6,Kimi Räikkönen,McLaren Mercedes,+1.877s,5
14,7,Mark Webber,Jaguar Cosworth,+2.041s,6
3,8,Juan Pablo Montoya,Williams BMW,+2.169s,9
9,9,Jenson Button,BAR Honda,+2.581s,5
8,10,Fernando Alonso,Renault,+2.682s,13
5,11,David Coulthard,McLaren Mercedes,+3.001s,4
17,12,Olivier Panis,Toyota,+3.153s,12
7,13,Jarno Trulli,Renault,+3.379s,10
11,14,Giancarlo Fisichella,Sauber Petronas,+3.558s,5
10,15,Takuma Sato,BAR Honda,+3.586s,6
37,16,Bjorn Wirdheim,Jaguar Cosworth,+3.649s,18
15,17,Christian Klien,Jaguar Cosworth,+4.117s,11
16,18,Cristiano da Matta,Toyota,+4.297s,11
39,19,Timo Glock,Jordan Ford,+4.351s,18
18,20,Nick Heidfeld,Jordan Ford,+4.394s,8
19,21,Giorgio Pantano,Jordan Ford,+5.423s,14
20,22,Gianmaria Bruni,Minardi Cosworth,+6.712s,6
21,23,Zsolt Baumgartner,Minardi Cosworth,+8.119s,14
12,24,Felipe Massa,Sauber Petronas,+8.281s,5
40,25,Bas Leinders,Minardi Cosworth,+8.987s,15
