,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,McLaren Mercedes,1:34.395,17
4,2,Ralf Schumacher,Williams BMW,+0.298s,24
14,3,Mark Webber,Jaguar Cosworth,+0.659s,20
1,4,Michael Schumacher,Ferrari,+0.699s,22
3,5,Juan Pablo Montoya,Williams BMW,+0.705s,23
7,6,Jarno Trulli,Renault,+0.720s,20
12,7,Felipe Massa,Sauber Petronas,+0.893s,21
8,8,Fernando Alonso,Renault,+0.905s,20
5,9,David Coulthard,McLaren Mercedes,+0.906s,13
2,10,Rubens Barrichello,Ferrari,+0.978s,19
9,11,Jenson Button,BAR Honda,+1.012s,19
17,12,Olivier Panis,Toyota,+1.129s,19
38,13,Ricardo Zonta,Toyota,+1.455s,27
15,14,Christian Klien,Jaguar Cosworth,+1.601s,19
10,15,Takuma Sato,BAR Honda,+1.897s,6
11,16,Giancarlo Fisichella,Sauber Petronas,+1.958s,28
35,17,Anthony Davidson,BAR Honda,+2.313s,5
37,18,Bjorn Wirdheim,Jaguar Cosworth,+2.488s,21
16,19,Cristiano da Matta,Toyota,+2.512s,7
18,20,Nick Heidfeld,Jordan Ford,+3.330s,19
20,21,Gianmaria Bruni,Minardi Cosworth,+3.423s,19
21,22,Zsolt Baumgartner,Minardi Cosworth,+4.193s,10
39,23,Timo Glock,Jordan Ford,+4.401s,27
19,24,Giorgio Pantano,Jordan Ford,+4.929s,16
40,25,Bas Leinders,Minardi Cosworth,+7.090s,23
