,Position,Driver,Car,Laps,Time,Points
2,1,Felipe Massa,Ferrari,44,1:22:59.394,10
3,2,Nick Heidfeld,Sauber BMW,44,+9.383s,8
22,3,Lewis Hamilton,McLaren Mercedes,44,+10.539s,6
5,4,Fernando Alonso,Renault,44,+14.478s,5
15,5,Sebastian Vettel,STR Ferrari,44,+14.576s,4
4,6,Robert Kubica,Sauber BMW,44,+15.037s,3
14,7,Sebastien Bourdais,STR Ferrari,44,+16.735s,2
10,8,Mark Webber,Red Bull Renault,44,+42.776s,1
12,9,Timo Glock,Toyota,44,+67.045s,0
23,10,Heikki Kovalainen,McLaren Mercedes,43,DNF,0
9,11,David Coulthard,Red Bull Renault,43,+1 lap,0
7,12,Nico Rosberg,Williams Toyota,43,+1 lap,0
20,13,Adrian Sutil,Force India Ferrari,43,+1 lap,0
8,14,Kazuki Nakajima,Williams Toyota,43,+1 lap,0
16,15,Jenson Button,Honda,43,+1 lap,0
11,16,Jarno Trulli,Toyota,43,+1 lap,0
21,17,Giancarlo Fisichella,Force India Ferrari,43,+1 lap,0
1,18,Kimi Räikkönen,Ferrari,42,DNF,0
17,NC,Rubens Barrichello,Honda,19,DNF,0
6,NC,Nelson Piquet,Renault,13,DNF,0
