,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Renault,1:48.454,21
2,2,Felipe Massa,Ferrari,+0.050s,16
23,3,Heikki Kovalainen,McLaren Mercedes,+0.286s,19
22,4,Lewis Hamilton,McLaren Mercedes,+0.351s,17
1,5,Kimi Räikkönen,Ferrari,+0.874s,10
7,6,Nico Rosberg,Williams Toyota,+0.951s,17
15,7,Sebastian Vettel,STR Ferrari,+0.973s,29
20,8,Adrian Sutil,Force India Ferrari,+1.131s,22
11,9,Jarno Trulli,Toyota,+1.261s,23
3,10,Nick Heidfeld,Sauber BMW,+1.271s,22
4,11,Robert Kubica,Sauber BMW,+1.421s,22
9,12,David Coulthard,Red Bull Renault,+1.468s,20
14,13,Sebastien Bourdais,STR Ferrari,+1.494s,20
12,14,Timo Glock,Toyota,+1.827s,24
8,15,Kazuki Nakajima,Williams Toyota,+1.910s,20
21,16,Giancarlo Fisichella,Force India Ferrari,+2.286s,11
16,17,Jenson Button,Honda,+2.471s,19
17,18,Rubens Barrichello,Honda,+2.784s,22
6,19,Nelson Piquet,Renault,+2.880s,19
10,20,Mark Webber,Red Bull Renault,+3.186s,7
