,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:24.507,15
2,2,Mark Webber,Red Bull Racing Renault,+0.857s,14
3,3,Lewis Hamilton,McLaren Mercedes,+1.046s,15
4,4,Jenson Button,McLaren Mercedes,+1.060s,16
10,5,Vitaly Petrov,Renault,+1.399s,18
5,6,Fernando Alonso,Ferrari,+1.614s,16
16,7,Kamui Kobayashi,Sauber Ferrari,+1.910s,17
8,8,Nico Rosberg,Mercedes,+2.013s,17
9,9,Nick Heidfeld,Renault,+2.239s,17
7,10,Michael Schumacher,Mercedes,+2.349s,15
18,11,Sebastien Buemi,STR Ferrari,+2.501s,17
6,12,Felipe Massa,Ferrari,+2.504s,15
19,13,Jaime Alguersuari,STR Ferrari,+2.559s,14
15,14,Paul di Resta,Force India Mercedes,+2.580s,15
14,15,Adrian Sutil,Force India Mercedes,+2.673s,15
11,16,Rubens Barrichello,Williams Cosworth,+3.561s,7
17,17,Sergio Perez,Sauber Ferrari,+3.570s,9
20,18,Heikki Kovalainen,Lotus Renault,+5.265s,17
21,19,Jarno Trulli,Lotus Renault,+5.496s,18
24,20,Timo Glock,Virgin Cosworth,+5.754s,15
12,21,Pastor Maldonado,Williams Cosworth,+5.989s,5
25,22,Jerome d'Ambrosio,Virgin Cosworth,+6.197s,18
22,23,Narain Karthikeyan,HRT Cosworth,+17.047s,5
23,24,Vitantonio Liuzzi,HRT Cosworth,,1
