,Position,Driver,Car,Time / Gap,Laps
5,1,Ralf Schumacher,Williams BMW,1:15.355,30
6,2,Juan Pablo Montoya,Williams BMW,+0.394s,28
2,3,Rubens Barrichello,Ferrari,+0.500s,30
3,4,Mika Hakkinen,McLaren Mercedes,+0.683s,27
4,5,David Coulthard,McLaren Mercedes,+0.882s,32
1,6,Michael Schumacher,Ferrari,+0.953s,12
12,7,Jarno Trulli,Jordan Honda,+1.030s,31
11,8,Heinz-Harald Frentzen,Jordan Honda,+1.052s,29
9,9,Olivier Panis,BAR Honda,+1.270s,33
17,10,Kimi Räikkönen,Sauber Petronas,+1.497s,21
16,11,Nick Heidfeld,Sauber Petronas,+1.586s,23
10,12,Jacques Villeneuve,BAR Honda,+1.651s,28
18,13,Eddie Irvine,Jaguar Cosworth,+2.254s,28
15,14,Enrique Bernoldi,Arrows Asiatech,+2.331s,25
23,15,Luciano Burti,Prost Acer,+2.333s,37
7,16,Giancarlo Fisichella,Benetton Renault,+2.430s,31
22,17,Jean Alesi,Prost Acer,+2.484s,24
19,18,Pedro de la Rosa,Jaguar Cosworth,+2.693s,31
14,19,Jos Verstappen,Arrows Asiatech,+2.768s,28
8,20,Jenson Button,Benetton Renault,+3.319s,29
21,21,Fernando Alonso,Minardi European,+3.809s,29
20,22,Tarso Marques,Minardi European,+4.853s,22
