,Position,Driver,Car,Time / Gap,Laps
3,1,Mika Hakkinen,McLaren Mercedes,1:16.408,40
4,2,David Coulthard,McLaren Mercedes,+0.171s,38
5,3,Ralf Schumacher,Williams BMW,+0.947s,43
1,4,Michael Schumacher,Ferrari,+1.099s,49
2,5,Rubens Barrichello,Ferrari,+1.257s,41
6,6,Juan Pablo Montoya,Williams BMW,+1.329s,45
12,7,Jarno Trulli,Jordan Honda,+1.725s,39
16,8,Nick Heidfeld,Sauber Petronas,+1.788s,38
22,9,Jean Alesi,Prost Acer,+1.944s,47
9,10,Olivier Panis,BAR Honda,+2.002s,50
17,11,Kimi Räikkönen,Sauber Petronas,+2.005s,37
10,12,Jacques Villeneuve,BAR Honda,+2.026s,38
19,13,Pedro de la Rosa,Jaguar Cosworth,+2.065s,47
7,14,Giancarlo Fisichella,Benetton Renault,+2.931s,34
18,15,Eddie Irvine,Jaguar Cosworth,+3.095s,23
14,16,Jos Verstappen,Arrows Asiatech,+3.232s,23
15,17,Enrique Bernoldi,Arrows Asiatech,+3.414s,39
8,18,Jenson Button,Benetton Renault,+3.570s,32
11,19,Heinz-Harald Frentzen,Jordan Honda,+3.580s,17
23,20,Luciano Burti,Prost Acer,+3.686s,30
21,21,Fernando Alonso,Minardi European,+3.775s,45
20,22,Tarso Marques,Minardi European,+4.721s,21
