,Position,Driver,Car,Time / Gap,Laps
4,1,Lando Norris,McLaren Mercedes,1:19.117,12
16,2,Charles Leclerc,Ferrari,+0.132s,15
11,3,Sergio Perez,Red Bull Racing RBPT,+0.148s,17
14,4,Fernando Alonso,Alpine Renault,+0.158s,15
55,5,Carlos Sainz,Ferrari,+0.302s,17
3,6,Daniel Ricciardo,McLaren Mercedes,+0.576s,14
1,7,Max Verstappen,Red Bull Racing RBPT,+0.692s,16
44,8,Lewis Hamilton,Mercedes,+0.779s,13
77,9,Valtteri Bottas,Alfa Romeo Ferrari,+0.891s,17
22,10,Yuki Tsunoda,AlphaTauri RBPT,+0.954s,12
63,11,George Russell,Mercedes,+0.979s,16
10,12,Pierre Gasly,AlphaTauri RBPT,+1.016s,14
31,13,Esteban Ocon,Alpine Renault,+1.088s,14
47,14,Mick Schumacher,Haas Ferrari,+1.575s,17
24,15,Guanyu Zhou,Alfa Romeo Ferrari,+1.719s,16
23,16,Alexander Albon,Williams Mercedes,+1.841s,16
20,17,Kevin Magnussen,Haas Ferrari,+1.908s,14
6,18,Nicholas Latifi,Williams Mercedes,+1.933s,14
18,19,Lance Stroll,Aston Martin Aramco Mercedes,+2.519s,11
5,20,Sebastian Vettel,Aston Martin Aramco Mercedes,,5
