,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:20.201,21
7,2,Mark Webber,Williams BMW,+1.615s,3
9,3,Kimi Räikkönen,McLaren Mercedes,+1.641s,5
10,4,Juan Pablo Montoya,McLaren Mercedes,+1.877s,6
8,5,Nick Heidfeld,Williams BMW,+2.150s,3
38,6,Ricardo Zonta,Toyota,+2.366s,25
4,7,Takuma Sato,BAR Honda,+2.376s,13
1,8,Michael Schumacher,Ferrari,+3.538s,5
14,9,David Coulthard,RBR Cosworth,+3.800s,4
37,10,Vitantonio Liuzzi,RBR Cosworth,+3.965s,21
2,11,Rubens Barrichello,Ferrari,+3.995s,6
18,12,Tiago Monteiro,Jordan Toyota,+4.933s,12
39,13,Nicolas Kiesa,Jordan Toyota,+5.173s,23
21,14,Christijan Albers,Minardi Cosworth,+5.296s,11
19,15,Narain Karthikeyan,Jordan Toyota,+5.410s,8
20,16,Robert Doornbos,Minardi Cosworth,+5.652s,11
40,17,Enrico Toccacelo,Minardi Cosworth,+5.695s,17
11,18,Jacques Villeneuve,Sauber Petronas,,3
3,19,Jenson Button,BAR Honda,,2
12,20,Felipe Massa,Sauber Petronas,,3
15,21,Christian Klien,RBR Cosworth,,1
5,22,Fernando Alonso,Renault,,2
6,23,Giancarlo Fisichella,Renault,,2
16,24,Jarno Trulli,Toyota,,1
17,25,Ralf Schumacher,Toyota,,1
