,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:22.415,5
1,2,Michael Schumacher,Ferrari,+0.135s,5
10,3,Juan Pablo Montoya,McLaren Mercedes,+0.261s,5
5,4,Fernando Alonso,Renault,+0.452s,9
6,5,Giancarlo Fisichella,Renault,+0.485s,9
7,6,Mark Webber,Williams BMW,+0.747s,4
4,7,Takuma Sato,BAR Honda,+0.842s,10
3,8,Jenson Button,BAR Honda,+1.460s,5
17,9,Ralf Schumacher,Toyota,+1.483s,9
2,10,Rubens Barrichello,Ferrari,+1.527s,7
14,11,David Coulthard,RBR Cosworth,+1.604s,8
16,12,Jarno Trulli,Toyota,+1.714s,5
8,13,Antonio Pizzonia,Williams BMW,+1.952s,7
15,14,Christian Klien,RBR Cosworth,+1.975s,7
12,15,Felipe Massa,Sauber Petronas,+2.032s,6
18,16,Tiago Monteiro,Jordan Toyota,+2.253s,6
11,17,Jacques Villeneuve,Sauber Petronas,+2.626s,5
19,18,Narain Karthikeyan,Jordan Toyota,+2.757s,11
20,19,Robert Doornbos,Minardi Cosworth,+3.307s,8
21,20,Christijan Albers,Minardi Cosworth,+3.782s,5
