,Position,Driver,Car,Time / Gap,Laps
9,1,Jenson Button,BAR Honda,1:15.935,19
35,2,Anthony Davidson,BAR Honda,+0.253s,34
38,3,Ricardo Zonta,Toyota,+0.425s,37
4,4,Ralf Schumacher,Williams BMW,+0.498s,25
8,5,Fernando Alonso,Renault,+0.599s,20
2,6,Rubens Barrichello,Ferrari,+0.763s,28
1,7,Michael Schumacher,Ferrari,+0.794s,25
7,8,Jarno Trulli,Renault,+0.799s,20
6,9,Kimi Räikkönen,McLaren Mercedes,+0.863s,17
16,10,Cristiano da Matta,Toyota,+0.898s,24
17,11,Olivier Panis,Toyota,+0.990s,23
3,12,Juan Pablo Montoya,Williams BMW,+1.132s,27
5,13,David Coulthard,McLaren Mercedes,+1.134s,16
14,14,Mark Webber,Jaguar Cosworth,+1.243s,31
39,15,Timo Glock,Jordan Ford,+1.673s,31
37,16,Bjorn Wirdheim,Jaguar Cosworth,+1.741s,21
12,17,Felipe Massa,Sauber Petronas,+1.971s,22
10,18,Takuma Sato,BAR Honda,+2.035s,4
11,19,Giancarlo Fisichella,Sauber Petronas,+2.066s,24
18,20,Nick Heidfeld,Jordan Ford,+2.182s,23
19,21,Giorgio Pantano,Jordan Ford,+2.791s,21
20,22,Gianmaria Bruni,Minardi Cosworth,+3.214s,17
21,23,Zsolt Baumgartner,Minardi Cosworth,+4.378s,15
40,24,Bas Leinders,Minardi Cosworth,+6.254s,31
15,25,Christian Klien,Jaguar Cosworth,,2
