,Position,Driver,Car,Laps,Time,Points
22,1,Jenson Button,Brawn Mercedes,78,1:40:44.282,10
23,2,Rubens Barrichello,Brawn Mercedes,78,+7.666s,8
4,3,Kimi Räikkönen,Ferrari,78,+13.442s,6
3,4,Felipe Massa,Ferrari,78,+15.110s,5
14,5,Mark Webber,RBR Renault,78,+15.730s,4
16,6,Nico Rosberg,Williams Toyota,78,+33.586s,3
7,7,Fernando Alonso,Renault,78,+37.839s,2
11,8,Sebastien Bourdais,STR Ferrari,78,+63.142s,1
21,9,Giancarlo Fisichella,Force India Mercedes,78,+65.040s,0
10,10,Timo Glock,Toyota,77,+1 lap,0
6,11,Nick Heidfeld,Sauber BMW,77,+1 lap,0
1,12,Lewis Hamilton,McLaren Mercedes,77,+1 lap,0
9,13,Jarno Trulli,Toyota,77,+1 lap,0
20,14,Adrian Sutil,Force India Mercedes,77,+1 lap,0
17,15,Kazuki Nakajima,Williams Toyota,76,DNF,0
2,NC,Heikki Kovalainen,McLaren Mercedes,51,DNF,0
5,NC,Robert Kubica,Sauber BMW,28,DNF,0
15,NC,Sebastian Vettel,RBR Renault,15,DNF,0
8,NC,Nelson Piquet,Renault,10,DNF,0
12,NC,Sebastien Buemi,STR Ferrari,10,DNF,0
