,Position,Driver,Car,Time / Gap,Laps
16,1,Nico Rosberg,Williams Toyota,1:15.243,45
1,2,Lewis Hamilton,McLaren Mercedes,+0.202s,35
23,3,Rubens Barrichello,Brawn Mercedes,+0.347s,41
22,4,Jenson Button,Brawn Mercedes,+0.531s,36
3,5,Felipe Massa,Ferrari,+0.589s,42
15,6,Sebastian Vettel,RBR Renault,+0.604s,33
2,7,Heikki Kovalainen,McLaren Mercedes,+0.741s,45
4,8,Kimi Räikkönen,Ferrari,+0.742s,43
17,9,Kazuki Nakajima,Williams Toyota,+1.017s,43
8,10,Nelson Piquet,Renault,+1.043s,43
7,11,Fernando Alonso,Renault,+1.309s,39
14,12,Mark Webber,RBR Renault,+1.336s,27
20,13,Adrian Sutil,Force India Mercedes,+1.432s,38
9,14,Jarno Trulli,Toyota,+1.672s,43
12,15,Sebastien Buemi,STR Ferrari,+1.740s,48
11,16,Sebastien Bourdais,STR Ferrari,+1.809s,48
6,17,Nick Heidfeld,Sauber BMW,+1.866s,40
10,18,Timo Glock,Toyota,+1.964s,45
21,19,Giancarlo Fisichella,Force India Mercedes,+2.261s,45
5,20,Robert Kubica,Sauber BMW,,2
