,Position,Driver,Car,Time / Gap,Laps
23,1,Rubens Barrichello,Brawn Mercedes,1:17.189,26
3,2,Felipe Massa,Ferrari,+0.310s,31
1,3,Lewis Hamilton,McLaren Mercedes,+0.389s,26
2,4,Heikki Kovalainen,McLaren Mercedes,+0.497s,30
4,5,Kimi Räikkönen,Ferrari,+0.650s,30
17,6,Kazuki Nakajima,Williams Toyota,+0.811s,29
16,7,Nico Rosberg,Williams Toyota,+0.835s,27
22,8,Jenson Button,Brawn Mercedes,+0.891s,28
7,9,Fernando Alonso,Renault,+1.094s,31
14,10,Mark Webber,RBR Renault,+1.159s,22
12,11,Sebastien Buemi,STR Ferrari,+1.506s,37
8,12,Nelson Piquet,Renault,+2.015s,36
15,13,Sebastian Vettel,RBR Renault,+2.044s,16
11,14,Sebastien Bourdais,STR Ferrari,+2.066s,31
21,15,Giancarlo Fisichella,Force India Mercedes,+2.345s,28
5,16,Robert Kubica,Sauber BMW,+2.371s,20
6,17,Nick Heidfeld,Sauber BMW,+2.390s,23
20,18,Adrian Sutil,Force India Mercedes,+2.411s,24
10,19,Timo Glock,Toyota,+2.509s,24
9,20,Jarno Trulli,Toyota,+2.642s,28
