,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:20.484,31
3,2,Jenson Button,BAR Honda,+0.568s,28
9,3,Kimi Räikkönen,McLaren Mercedes,+1.220s,16
38,4,Ricardo Zonta,Toyota,+1.405s,35
5,5,Fernando Alonso,Renault,+1.415s,10
1,6,Michael Schumacher,Ferrari,+1.541s,24
2,7,Rubens Barrichello,Ferrari,+1.564s,22
10,8,Alexander Wurz,McLaren Mercedes,+1.690s,17
6,9,Giancarlo Fisichella,Renault,+1.727s,23
4,10,Takuma Sato,BAR Honda,+1.851s,27
12,11,Felipe Massa,Sauber Petronas,+2.307s,23
11,12,Jacques Villeneuve,Sauber Petronas,+2.471s,22
16,13,Jarno Trulli,Toyota,+2.859s,20
8,14,Nick Heidfeld,Williams BMW,+2.974s,16
17,15,Ralf Schumacher,Toyota,+2.982s,21
14,16,David Coulthard,RBR Cosworth,+3.331s,20
19,17,Narain Karthikeyan,Jordan Toyota,+3.358s,16
7,18,Mark Webber,Williams BMW,+3.480s,14
37,19,Christian Klien,RBR Cosworth,+3.836s,38
18,20,Tiago Monteiro,Jordan Toyota,+4.089s,21
15,21,Vitantonio Liuzzi,RBR Cosworth,+4.142s,29
39,22,Robert Doornbos,Jordan Toyota,+4.688s,15
20,23,Patrick Friesacher ,Minardi Cosworth,+6.136s,14
21,24,Christijan Albers,Minardi Cosworth,,1
