,Position,Driver,Car,Laps,Time,Points
1,1,Ronnie Peterson,Lotus Ford,80,1:21:55.020,9
12,2,Niki Lauda,Ferrari,80,+20.360s,6
11,3,Clay Regazzoni,Ferrari,80,+27.840s,4
3,4,Jody Scheckter,Tyrrell Ford,80,+28.110s,3
2,5,Jacky Ickx,Lotus Ford,80,+37.540s,2
6,6,Denny Hulme,McLaren Ford,80,+38.140s,1
33,7,Mike Hailwood,McLaren Ford,79,+1 lap,0
4,8,Patrick Depailler,Tyrrell Ford,79,+1 lap,0
20,9,Arturo Merzario,Iso Marlboro Ford,79,+1 lap,0
14,10,Jean-Pierre Beltoise,BRM,79,+1 lap,0
10,11,Vittorio Brambilla,March Ford,79,+1 lap,0
17,12,Jean-Pierre Jarier,Shadow Ford,79,+1 lap,0
26,13,Graham Hill,Lola Ford,78,+2 laps,0
37,14,Francois  Migault,BRM,78,+2 laps,0
27,15,Guy Edwards,Lola Ford,77,+3 laps,0
28,16,John Watson,Brabham Ford,76,+4 laps,0
5,NC,Emerson Fittipaldi,McLaren Ford,27,DNF,0
7,NC,Carlos Reutemann,Brabham Ford,24,DNF,0
19,NC,Jochen Mass,Surtees Ford,4,DNF,0
15,NC,Henri Pescarolo,BRM,1,DNF,0
16,NC,Tom Pryce,Shadow Ford,1,DNF,0
24,NC,James Hunt,Hesketh Ford,0,DNF,0
