,Position,Driver,Car,Laps,Time,Points
5,1,Damon Hill,Williams Renault,72,1:54:55.322,10
6,2,Jacques Villeneuve,Williams Renault,72,+12.167s,6
3,3,Jean Alesi,Benetton Renault,72,+14.754s,4
11,4,Rubens Barrichello,Jordan Peugeot,72,+55.131s,3
2,5,Eddie Irvine,Ferrari,72,+64.991s,2
17,6,Jos Verstappen,Footwork Hart,72,+68.913s,1
8,7,David Coulthard,McLaren Mercedes,72,+73.400s,0
9,8,Olivier Panis,Ligier Mugen Honda,72,+74.295s,0
14,9,Johnny Herbert,Sauber Ford,71,+1 lap,0
23,10,Andrea Montermini,Forti Ford,69,+3 laps,0
4,NC,Gerhard Berger,Benetton Renault,56,DNF,0
1,NC,Michael Schumacher,Ferrari,46,DNF,0
20,NC,Pedro Lamy,Minardi Ford,39,DNF,0
19,NC,Mika Salo,Tyrrell Yamaha,36,DNF,0
12,NC,Martin Brundle,Jordan Peugeot,34,DNF,0
21,NC,Tarso Marques,Minardi Ford,33,DNF,0
15,NC,Heinz-Harald Frentzen,Sauber Ford,32,DNF,0
10,NC,Pedro Diniz,Ligier Mugen Honda,29,DNF,0
18,NC,Ukyo Katayama,Tyrrell Yamaha,28,DNF,0
16,NC,Ricardo Rosset,Footwork Hart,24,DNF,0
22,NC,Luca Badoer,Forti Ford,24,DNF,0
7,NC,Mika Hakkinen,McLaren Mercedes,19,DNF,0
