,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:09.011,16
5,2,Sebastian Vettel,Ferrari,+0.049s,20
44,3,Lewis Hamilton,Mercedes,+0.096s,28
3,4,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.384s,23
7,5,Kimi Räikkönen,Ferrari,+0.562s,28
77,6,Valtteri Bottas,Mercedes,+0.668s,23
8,7,Romain Grosjean,Haas Ferrari,+0.911s,28
20,8,Kevin Magnussen,Haas Ferrari,+1.225s,15
16,9,Charles Leclerc,Sauber Ferrari,+1.335s,28
31,10,Esteban Ocon,Force India Mercedes,+1.350s,34
55,11,Carlos Sainz,Renault,+1.651s,34
27,12,Nico Hulkenberg,Renault,+1.668s,34
36,13,Antonio Giovinazzi,Sauber Ferrari,+1.674s,29
18,14,Lance Stroll,Williams Mercedes,+1.788s,30
10,15,Pierre Gasly,Scuderia Toro Rosso Honda,+1.923s,30
47,16,Lando Norris,McLaren Renault,+2.002s,28
35,17,Sergey Sirotkin,Williams Mercedes,+2.026s,30
28,18,Brendon Hartley,Scuderia Toro Rosso Honda,+2.165s,32
2,19,Stoffel Vandoorne,McLaren Renault,+2.441s,23
34,20,Nicholas Latifi,Force India Mercedes,+2.482s,34
