,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:07.948,17
44,2,Lewis Hamilton,Mercedes,+0.217s,15
77,3,Valtteri Bottas,Mercedes,+0.517s,23
7,4,Kimi Räikkönen,Ferrari,+0.542s,17
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.785s,12
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.840s,12
20,7,Kevin Magnussen,Haas Ferrari,+1.198s,14
8,8,Romain Grosjean,Haas Ferrari,+1.309s,16
10,9,Pierre Gasly,Scuderia Toro Rosso Honda,+1.454s,22
16,10,Charles Leclerc,Sauber Ferrari,+1.500s,21
27,11,Nico Hulkenberg,Renault,+1.513s,19
31,12,Esteban Ocon,Force India Mercedes,+1.640s,18
9,13,Marcus Ericsson,Sauber Ferrari,+1.860s,23
55,14,Carlos Sainz,Renault,+1.916s,17
35,15,Sergey Sirotkin,Williams Mercedes,+1.937s,14
28,16,Brendon Hartley,Scuderia Toro Rosso Honda,+2.037s,18
18,17,Lance Stroll,Williams Mercedes,+2.053s,17
14,18,Fernando Alonso,McLaren Renault,+2.072s,15
11,19,Sergio Perez,Force India Mercedes,+2.168s,18
2,20,Stoffel Vandoorne,McLaren Renault,+2.341s,16
