,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:17.284,35
44,2,Lewis Hamilton,Mercedes,+0.049s,35
16,3,Charles Leclerc,Ferrari,+0.301s,42
5,4,Sebastian Vettel,Ferrari,+0.389s,41
33,5,Max Verstappen,Red Bull Racing Honda,+0.751s,30
8,6,Romain Grosjean,Haas Ferrari,+0.869s,42
10,7,Pierre Gasly,Red Bull Racing Honda,+0.954s,34
20,8,Kevin Magnussen,Haas Ferrari,+1.071s,40
55,9,Carlos Sainz,McLaren Renault,+1.374s,45
26,10,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.438s,40
7,11,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.443s,30
23,12,Alexander Albon,Scuderia Toro Rosso Honda,+1.495s,44
18,13,Lance Stroll,Racing Point BWT Mercedes,+1.555s,33
27,14,Nico Hulkenberg,Renault,+1.577s,43
3,15,Daniel Ricciardo,Renault,+1.650s,40
4,16,Lando Norris,McLaren Renault,+1.757s,43
99,17,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.143s,37
11,18,Sergio Perez,Racing Point BWT Mercedes,+2.164s,40
63,19,George Russell,Williams Mercedes,+2.907s,38
88,20,Robert Kubica,Williams Mercedes,+3.497s,23
