,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:16.568,14
16,2,Charles Leclerc,Ferrari,+0.531s,16
77,3,Valtteri Bottas,Mercedes,+0.555s,9
5,4,Sebastian Vettel,Ferrari,+0.604s,15
8,5,Romain Grosjean,Haas Ferrari,+0.624s,15
20,6,Kevin Magnussen,Haas Ferrari,+0.962s,15
33,7,Max Verstappen,Red Bull Racing Honda,+0.990s,12
23,8,Alexander Albon,Scuderia Toro Rosso Honda,+1.296s,16
7,9,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.401s,17
55,10,Carlos Sainz,McLaren Renault,+1.435s,17
26,11,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.537s,17
27,12,Nico Hulkenberg,Renault,+1.782s,17
11,13,Sergio Perez,Racing Point BWT Mercedes,+2.088s,12
10,14,Pierre Gasly,Red Bull Racing Honda,+2.125s,12
18,15,Lance Stroll,Racing Point BWT Mercedes,+2.166s,16
99,16,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.172s,14
3,17,Daniel Ricciardo,Renault,+2.406s,14
4,18,Lando Norris,McLaren Renault,+2.439s,14
63,19,George Russell,Williams Mercedes,+2.853s,16
88,20,Robert Kubica,Williams Mercedes,+4.002s,18
