,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:17.951,19
5,2,Sebastian Vettel,Ferrari,+0.115s,20
16,3,Charles Leclerc,Ferrari,+0.221s,20
44,4,Lewis Hamilton,Mercedes,+0.624s,22
8,5,Romain Grosjean,Haas Ferrari,+0.992s,25
55,6,Carlos Sainz,McLaren Renault,+1.204s,31
20,7,Kevin Magnussen,Haas Ferrari,+1.229s,27
10,8,Pierre Gasly,Red Bull Racing Honda,+1.334s,30
26,9,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.413s,34
27,10,Nico Hulkenberg,Renault,+1.499s,25
3,11,Daniel Ricciardo,Renault,+1.560s,24
33,12,Max Verstappen,Red Bull Racing Honda,+1.893s,14
18,13,Lance Stroll,Racing Point BWT Mercedes,+1.904s,28
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.070s,28
23,15,Alexander Albon,Scuderia Toro Rosso Honda,+2.079s,25
4,16,Lando Norris,McLaren Renault,+2.115s,33
11,17,Sergio Perez,Racing Point BWT Mercedes,+2.508s,26
7,18,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.640s,22
88,19,Robert Kubica,Williams Mercedes,+2.938s,27
63,20,George Russell,Williams Mercedes,+3.039s,23
