,Position,Driver,Car,Time / Gap,Laps
8,1,Mika Hakkinen,McLaren Mercedes,1:20.791,22
7,2,David Coulthard,McLaren Mercedes,+0.432s,17
5,3,Giancarlo Fisichella,Benetton Playlife,+1.311s,24
6,4,Alexander Wurz,Benetton Playlife,+1.623s,27
4,5,Eddie Irvine,Ferrari,+1.706s,25
18,6,Rubens Barrichello,Stewart Ford,+1.882s,24
3,7,Michael Schumacher,Ferrari,+2.099s,16
9,8,Damon Hill,Jordan Mugen Honda,+2.183s,36
15,9,Johnny Herbert,Sauber Petronas,+2.267s,36
2,10,Heinz-Harald Frentzen,Williams Mecachrome,+2.292s,26
10,11,Ralf Schumacher,Jordan Mugen Honda,+2.322s,29
11,12,Olivier Panis,Prost Peugeot,+2.526s,24
14,13,Jean Alesi,Sauber Petronas,+2.606s,27
1,14,Jacques Villeneuve,Williams Mecachrome,+2.692s,29
21,15,Toranosuke Takagi,Tyrrell Ford,+3.153s,35
17,16,Mika Salo,Arrows,+3.305s,23
23,17,Esteban Tuero,Minardi Ford,+3.849s,32
12,18,Jarno Trulli,Prost Peugeot,+3.889s,31
16,19,Pedro Diniz,Arrows,+4.002s,22
19,20,Jan Magnussen,Stewart Ford,+4.071s,20
22,21,Shinji Nakano,Minardi Ford,+4.584s,28
20,22,Ricardo Rosset,Tyrrell Ford,+5.094s,26
