,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:17.583,16
10,2,David Coulthard,McLaren Mercedes,+0.227s,24
14,3,Jarno Trulli,Prost Mugen Honda,+0.265s,29
4,4,Heinz-Harald Frentzen,Williams Renault,+0.301s,26
1,5,Damon Hill,Arrows Yamaha,+0.578s,14
11,6,Ralf Schumacher,Jordan Peugeot,+0.785s,21
22,7,Rubens Barrichello,Stewart Ford,+0.982s,21
12,8,Giancarlo Fisichella,Jordan Peugeot,+1.103s,29
6,9,Eddie Irvine,Ferrari,+1.151s,17
16,10,Johnny Herbert,Sauber Petronas,+1.213s,28
3,11,Jacques Villeneuve,Williams Renault,+1.222s,29
23,12,Jan Magnussen,Stewart Ford,+1.273s,19
8,13,Gerhard Berger,Benetton Renault,+1.340s,24
18,14,Jos Verstappen,Tyrrell Ford,+1.763s,30
7,15,Jean Alesi,Benetton Renault,+1.775s,18
20,16,Ukyo Katayama,Minardi Hart,+1.938s,30
17,17,Gianni Morbidelli,Sauber Petronas,+1.984s,29
2,18,Pedro Diniz,Arrows Yamaha,+2.419s,21
19,19,Mika Salo,Tyrrell Ford,+2.523s,29
9,20,Mika Hakkinen,McLaren Mercedes,+2.593s,21
15,21,Shinji Nakano,Prost Mugen Honda,+2.831s,30
21,22,Tarso Marques,Minardi Hart,+3.124s,22
