,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:45.518,20
2,2,Felipe Massa,Ferrari,+0.080s,23
1,3,Kimi Räikkönen,Ferrari,+0.443s,24
23,4,Heikki Kovalainen,McLaren Mercedes,+0.945s,20
4,5,Robert Kubica,Sauber BMW,+1.100s,23
7,6,Nico Rosberg,Williams Toyota,+1.192s,25
5,7,Fernando Alonso,Renault,+1.207s,29
3,8,Nick Heidfeld,Sauber BMW,+1.446s,24
6,9,Nelson Piquet,Renault,+1.657s,30
16,10,Jenson Button,Honda,+1.759s,30
15,11,Sebastian Vettel,STR Ferrari,+2.052s,28
8,12,Kazuki Nakajima,Williams Toyota,+2.144s,23
12,13,Timo Glock,Toyota,+2.188s,27
14,14,Sebastien Bourdais,STR Ferrari,+2.579s,16
9,15,David Coulthard,Red Bull Renault,+2.999s,23
17,16,Rubens Barrichello,Honda,+3.207s,19
20,17,Adrian Sutil,Force India Ferrari,+3.321s,24
21,18,Giancarlo Fisichella,Force India Ferrari,+3.388s,25
11,19,Jarno Trulli,Toyota,+3.546s,29
10,20,Mark Webber,Red Bull Renault,+8.185s,4
