,Position,Driver,Car,Time
5,1,Mario Andretti,Lotus Ford,1:51.900
6,2,Ronnie Peterson,Lotus Ford,1:51.990
1,3,Niki Lauda,Brabham Alfa Romeo,1:52.290
20,4,Jody Scheckter,Wolf Ford,1:52.680
2,5,John Watson,Brabham Alfa Romeo,1:52.840
27,6,Alan  Jones,Williams Ford,1:53.500
26,7,Jacques Laffite,Ligier Matra,1:53.540
7,8,James Hunt,McLaren Ford,1:53.540
15,9,Jean-Pierre Jabouille,Renault,1:53.610
14,10,Emerson Fittipaldi,Fittipaldi Ford,1:54.030
8,11,Patrick Tambay,McLaren Ford,1:54.040
11,12,Carlos Reutemann,Ferrari,1:54.170
4,13,Patrick Depailler,Tyrrell Ford,1:54.320
35,14,Riccardo Patrese,Arrows Ford,1:54.340
12,15,Gilles Villeneuve,Ferrari,1:54.400
3,16,Didier Pironi,Tyrrell Ford,1:54.630
36,17,Rolf Stommelen,Arrows Ford,1:55.180
25,18,Hector Rebaque,Lotus Ford,1:55.570
32,19,Keke Rosberg,Wolf Ford,1:55.570
19,20,Vittorio Brambilla,Surtees Ford,1:55.860
22,21,Nelson Piquet,Ensign Ford,1:56.150
9,22,Jochen Mass,ATS Ford,1:56.210
23,23,Harald Ertl,Ensign Ford,1:56.250
16,24,Hans-Joachim Stuck,Shadow Ford,1:56.450
