,Position,Driver,Car,Laps,Time,Points
5,1,Mario Andretti,Lotus Ford,45,1:28:00.900,9
20,2,Jody Scheckter,Wolf Ford,45,+15.350s,6
26,3,Jacques Laffite,Ligier Matra,45,+28.010s,4
14,4,Emerson Fittipaldi,Fittipaldi Ford,45,+36.880s,3
3,5,Didier Pironi,Tyrrell Ford,45,+57.260s,2
25,6,Hector Rebaque,Lotus Ford,45,+97.860s,1
2,7,John Watson,Brabham Alfa Romeo,45,+99.530s,0
12,8,Gilles Villeneuve,Ferrari,45,+116.870s,0
35,9,Riccardo Patrese,Arrows Ford,44,+1 lap,0
32,10,Keke Rosberg,Wolf Ford,42,+3 laps,0
36,DQ,Rolf Stommelen,Arrows Ford,42,DSQ,0
23,11,Harald Ertl,Ensign Ford,41,DNF,0
6,NC,Ronnie Peterson,Lotus Ford,36,DNF,0
7,DQ,James Hunt,McLaren Ford,34,DSQ,0
27,NC,Alan  Jones,Williams Ford,31,DNF,0
22,NC,Nelson Piquet,Ensign Ford,31,DNF,0
19,NC,Vittorio Brambilla,Surtees Ford,24,DNF,0
8,NC,Patrick Tambay,McLaren Ford,16,DNF,0
11,NC,Carlos Reutemann,Ferrari,14,DNF,0
1,NC,Niki Lauda,Brabham Alfa Romeo,11,DNF,0
15,NC,Jean-Pierre Jabouille,Renault,5,DNF,0
16,NC,Hans-Joachim Stuck,Shadow Ford,1,DNF,0
9,NC,Jochen Mass,ATS Ford,1,DNF,0
4,NC,Patrick Depailler,Tyrrell Ford,0,DNF,0
