,Position,Driver,Car,Time / Gap,Laps
7,1,Jarno Trulli,Renault,1:30.727,15
1,2,Michael Schumacher,Ferrari,+0.282s,18
5,3,David Coulthard,McLaren Mercedes,+0.292s,21
2,4,Rubens Barrichello,Ferrari,+0.490s,19
8,5,Fernando Alonso,Renault,+0.549s,19
6,6,Kimi Räikkönen,McLaren Mercedes,+0.576s,21
3,7,Juan Pablo Montoya,Williams BMW,+0.927s,9
14,8,Mark Webber,Jaguar Cosworth,+1.250s,23
20,9,Olivier Panis,Toyota,+1.284s,21
21,10,Cristiano da Matta,Toyota,+1.406s,25
4,11,Ralf Schumacher,Williams BMW,+1.481s,18
16,12,Takuma Sato,BAR Honda,+1.568s,20
10,13,Heinz-Harald Frentzen,Sauber Petronas,+1.695s,18
9,14,Nick Heidfeld,Sauber Petronas,+1.967s,17
15,15,Justin Wilson,Jaguar Cosworth,+2.008s,21
12,16,Ralph Firman,Jordan Ford,+2.579s,18
11,17,Giancarlo Fisichella,Jordan Ford,+3.229s,17
17,18,Jenson Button,BAR Honda,+3.718s,9
19,19,Jos Verstappen,Minardi Cosworth,+4.453s,13
18,20,Nicolas Kiesa,Minardi Cosworth,+5.173s,14
