,Position,Driver,Car,Time / Gap,Laps
4,1,Ralf Schumacher,Williams BMW,1:31.149,10
3,2,Juan Pablo Montoya,Williams BMW,+0.273s,15
1,3,Michael Schumacher,Ferrari,+0.556s,12
7,4,Jarno Trulli,Renault,+1.194s,19
2,5,Rubens Barrichello,Ferrari,+1.647s,11
6,6,Kimi Räikkönen,McLaren Mercedes,+1.781s,7
20,7,Olivier Panis,Toyota,+1.933s,16
8,8,Fernando Alonso,Renault,+1.958s,15
21,9,Cristiano da Matta,Toyota,+1.984s,17
17,10,Jenson Button,BAR Honda,+2.262s,22
16,11,Takuma Sato,BAR Honda,+2.513s,10
10,12,Heinz-Harald Frentzen,Sauber Petronas,+2.545s,16
14,13,Mark Webber,Jaguar Cosworth,+2.658s,15
15,14,Justin Wilson,Jaguar Cosworth,+2.803s,18
9,15,Nick Heidfeld,Sauber Petronas,+3.409s,19
11,16,Giancarlo Fisichella,Jordan Ford,+4.327s,15
12,17,Ralph Firman,Jordan Ford,+4.471s,15
19,18,Jos Verstappen,Minardi Cosworth,+6.230s,6
18,19,Nicolas Kiesa,Minardi Cosworth,+6.735s,18
