,Position,Driver,Car,Time / Gap,Laps
4,1,Ralf Schumacher,Williams BMW,1:32.931,15
1,2,Michael Schumacher,Ferrari,+0.058s,14
2,3,Rubens Barrichello,Ferrari,+0.419s,15
3,4,Juan Pablo Montoya,Williams BMW,+0.474s,13
9,5,Nick Heidfeld,Sauber Petronas,+0.818s,19
21,6,Cristiano da Matta,Toyota,+1.032s,19
15,7,Justin Wilson,Jaguar Cosworth,+1.188s,17
17,8,Jenson Button,BAR Honda,+1.240s,18
5,9,David Coulthard,McLaren Mercedes,+1.378s,15
7,10,Jarno Trulli,Renault,+1.418s,13
8,11,Fernando Alonso,Renault,+1.467s,15
6,12,Kimi Räikkönen,McLaren Mercedes,+1.592s,7
20,13,Olivier Panis,Toyota,+1.610s,14
16,14,Takuma Sato,BAR Honda,+1.623s,8
14,15,Mark Webber,Jaguar Cosworth,+1.668s,20
10,16,Heinz-Harald Frentzen,Sauber Petronas,+1.787s,13
12,17,Ralph Firman,Jordan Ford,+3.437s,13
11,18,Giancarlo Fisichella,Jordan Ford,+3.774s,10
19,19,Jos Verstappen,Minardi Cosworth,+3.997s,13
18,20,Nicolas Kiesa,Minardi Cosworth,+5.144s,14
