,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Benetton Renault,1:19.535,13
26,2,Olivier Panis,Ligier Mugen Honda,+0.128s,18
6,3,David Coulthard,Williams Renault,+0.419s,23
5,4,Damon Hill,Williams Renault,+0.452s,16
27,5,Jean Alesi,Ferrari,+0.516s,17
25,6,Martin Brundle,Ligier Mugen Honda,+0.678s,21
28,7,Gerhard Berger,Ferrari,+0.701s,15
2,8,Johnny Herbert,Benetton Renault,+1.186s,20
14,9,Rubens Barrichello,Jordan Peugeot,+1.439s,14
15,10,Eddie Irvine,Jordan Peugeot,+1.930s,16
7,11,Mark Blundell,McLaren Mercedes,+2.664s,21
30,12,Heinz-Harald Frentzen,Sauber Ford,+2.762s,22
3,13,Ukyo Katayama,Tyrrell Yamaha,+3.267s,21
29,14,Jean-Christophe Boullion,Sauber Ford,+3.349s,22
9,15,Gianni Morbidelli,Footwork Hart,+3.583s,12
4,16,Mika Salo,Tyrrell Yamaha,+3.598s,23
17,17,Andrea Montermini,Pacific Ilmor,+5.467s,21
10,18,Taki Inoue,Footwork Hart,+5.625s,23
16,19,Bertrand Gachot,Pacific Ilmor,+5.927s,17
21,20,Pedro Diniz,Forti Ford,+6.872s,17
22,21,Roberto Moreno,Forti Ford,+8.807s,6
8,22,Mika Hakkinen,McLaren Mercedes,+9.481s,7
