,Position,Driver,Car,Laps,Time,Points
11,1,Jackie Stewart,Tyrrell Ford,55,1:46:41.680,9
12,2,Francois  Cevert ,Tyrrell Ford,55,+28.120s,6
1,3,Emerson Fittipaldi,Lotus Ford,55,+34.070s,4
14,4,Jo Siffert,BRM,55,+37.170s,3
20,5,Chris Amon,Matra,55,+41.080s,2
2,6,Reine   Wisell,Lotus Ford,55,+76.020s,1
21,7,Jean-Pierre Beltoise,Matra,55,+76.930s,0
22,8,John Surtees,Surtees Ford,55,+84.910s,0
10,9,Peter  Gethin ,McLaren Ford,54,+1 lap,0
16,10,Howden  Ganley ,BRM,54,+1 lap,0
24,11,Rolf Stommelen,Surtees Ford,53,+2 laps,0
8,12,Tim   Schenken,Brabham Ford,50,DNF,0
34,13,Francois  Mazet ,March Ford,50,+5 laps,0
28,NC,Max   Jean,March Ford,46,+9 laps,0
27,NC,Henri Pescarolo,March Ford,45,DNF,0
7,NC,Graham Hill,Brabham Ford,34,DNF,0
19,NC,Andrea de Adamich ,March Alfa Romeo,31,DNF,0
15,NC,Pedro Rodriguez,BRM,27,DNF,0
5,NC,Clay Regazzoni,Ferrari,20,DNF,0
17,NC,Ronnie Peterson,March Alfa Romeo,19,DNF,0
9,NC,Denny Hulme,McLaren Ford,16,DNF,0
4,NC,Jacky Ickx,Ferrari,4,DNF,0
18,NC,Alex  Soler-Roig ,March Alfa Romeo,4,DNF,0
