,Position,Driver,Car,Time / Gap,Laps
36,1,Anthony Davidson,Honda,1:35.041,14
35,2,Alexander Wurz,Williams Cosworth,+0.347s,30
1,3,Fernando Alonso,Renault,+0.765s,14
6,4,Felipe Massa,Ferrari,+0.883s,22
3,5,Kimi Räikkönen,McLaren Mercedes,+1.091s,15
2,6,Giancarlo Fisichella,Renault,+1.141s,14
5,7,Michael Schumacher,Ferrari,+1.576s,17
12,8,Jenson Button,Honda,+1.620s,12
17,9,Jacques Villeneuve,Sauber BMW,+2.004s,9
11,10,Rubens Barrichello,Honda,+2.229s,13
8,11,Jarno Trulli,Toyota,+2.276s,23
16,12,Nick Heidfeld,Sauber BMW,+2.377s,7
38,13,Robert Kubica,Sauber BMW,+2.416s,28
4,14,Juan Pablo Montoya,McLaren Mercedes,+2.422s,12
20,15,Vitantonio Liuzzi,STR Cosworth,+2.549s,22
14,16,David Coulthard,RBR Ferrari,+2.562s,8
7,17,Ralf Schumacher,Toyota,+2.654s,20
40,18,Neel Jani,STR Cosworth,+2.790s,23
21,19,Scott Speed,STR Cosworth,+2.885s,21
9,20,Mark Webber,Williams Cosworth,+3.040s,5
10,21,Nico Rosberg,Williams Cosworth,+3.164s,6
39,22,Giorgio Mondini,MF1 Toyota,+3.215s,20
15,23,Christian Klien,RBR Ferrari,+3.603s,10
19,24,Christijan Albers,MF1 Toyota,+3.877s,20
37,25,Robert Doornbos,RBR Ferrari,+4.064s,28
18,26,Tiago Monteiro,MF1 Toyota,+4.375s,20
22,27,Takuma Sato,Super Aguri Honda,+6.508s,22
23,28,Yuji Ide,Super Aguri Honda,+8.123s,16
