,Position,Driver,Car,Laps,Time,Points
1,1,Emerson Fittipaldi,McLaren Ford,56,1:22:05.000,9
8,2,Carlos Pace,Brabham Ford,55,DNF,6
3,3,Jody Scheckter,Tyrrell Ford,55,DNF,4
24,4,James Hunt,Hesketh Ford,55,DNF,3
28,5,Mark Donohue,March Ford,55,DNF,2
9,6,Vittorio Brambilla,March Ford,55,+1 lap,1
2,7,Jochen Mass,McLaren Ford,55,DNF,0
12,8,Niki Lauda,Ferrari,54,+2 laps,0
4,9,Patrick Depailler,Tyrrell Ford,54,DNF,0
22,10,Alan  Jones,Hill Ford,54,+2 laps,0
18,11,John Watson,Surtees Ford,54,DNF,0
27,12,Mario Andretti,Parnelli Ford,54,+2 laps,0
11,13,Clay Regazzoni,Ferrari,54,+2 laps,0
17,14,Jean-Pierre Jarier,Shadow Ford,53,DNF,0
23,15,Tony Brise,Hill Ford,53,DNF,0
15,16,Brian Henton,Lotus Ford,53,DNF,0
32,17,John  Nicholson ,Lyncar Ford,51,DNF,0
19,18,Dave  Morgan,Surtees Ford,50,DNF,0
30,19,Wilson Fittipaldi,Fittipaldi Ford,50,DNF,0
10,NC,Hans-Joachim Stuck,March Ford,45,DNF,0
6,NC,Jim Crawford,Lotus Ford,28,DNF,0
16,NC,Tom Pryce,Shadow Ford,20,DNF,0
29,NC,Lella Lombardi,March Ford,18,DNF,0
5,NC,Ronnie Peterson,Lotus Ford,7,DNF,0
21,NC,Jacques Laffite,Frank Williams Racing Cars/Williams,5,DNF,0
7,NC,Carlos Reutemann,Brabham Ford,4,DNF,0
