,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:25.290,32
3,2,Jenson Button,McLaren Mercedes,+0.038s,35
5,3,Fernando Alonso,Ferrari,+0.058s,17
6,4,Felipe Massa,Ferrari,+0.140s,43
8,5,Nico Rosberg,Mercedes,+0.156s,41
9,6,Kimi Räikkönen,Lotus Renault,+0.214s,42
11,7,Paul di Resta,Force India Mercedes,+0.256s,40
12,8,Nico Hulkenberg,Force India Mercedes,+0.257s,36
15,9,Sergio Perez,Sauber Ferrari,+0.778s,32
7,10,Michael Schumacher,Mercedes,+0.804s,38
2,11,Mark Webber,Red Bull Racing Renault,+0.814s,35
10,12,Jerome d'Ambrosio,Lotus Renault,+0.867s,36
1,13,Sebastian Vettel,Red Bull Racing Renault,+1.104s,31
18,14,Pastor Maldonado,Williams Renault,+1.114s,42
16,15,Daniel Ricciardo,STR Ferrari,+1.434s,33
14,16,Kamui Kobayashi,Sauber Ferrari,+1.440s,17
19,17,Bruno Senna,Williams Renault,+1.493s,39
20,18,Heikki Kovalainen,Caterham Renault,+1.551s,39
17,19,Jean-Eric Vergne,STR Ferrari,+1.574s,36
21,20,Vitaly Petrov,Caterham Renault,+1.932s,36
24,21,Timo Glock,Marussia Cosworth,+2.654s,36
25,22,Charles Pic,Marussia Cosworth,+2.678s,36
22,23,Pedro de la Rosa,HRT Cosworth,+3.285s,34
23,24,Narain Karthikeyan,HRT Cosworth,+3.489s,21
