,Position,Driver,Car,Time
4,1,Lewis Hamilton,McLaren Mercedes,1:24.010
3,2,Jenson Button,McLaren Mercedes,1:24.133
6,3,Felipe Massa,Ferrari,1:24.247
7,4,Michael Schumacher,Mercedes,1:24.540
1,5,Sebastian Vettel,Red Bull Racing Renault,1:24.802
8,6,Nico Rosberg,Mercedes,1:24.833
9,7,Kimi Räikkönen,Lotus Renault,1:24.855
14,8,Kamui Kobayashi,Sauber Ferrari,1:25.109
11,9,Paul di Resta,Force India Mercedes,1:24.304
5,10,Fernando Alonso,Ferrari,1:25.678
2,11,Mark Webber,Red Bull Racing Renault,1:24.809
15,12,Sergio Perez,Sauber Ferrari,1:24.901
19,13,Bruno Senna,Williams Renault,1:25.042
16,14,Daniel Ricciardo,STR Ferrari,1:25.312
10,15,Jerome d'Ambrosio,Lotus Renault,1:25.408
17,16,Jean-Eric Vergne,STR Ferrari,1:25.441
20,17,Heikki Kovalainen,Caterham Renault,1:26.382
21,18,Vitaly Petrov,Caterham Renault,1:26.887
24,19,Timo Glock,Marussia Cosworth,1:27.039
25,20,Charles Pic,Marussia Cosworth,1:27.073
23,21,Narain Karthikeyan,HRT Cosworth,1:27.441
18,22,Pastor Maldonado,Williams Renault,1:24.820
22,23,Pedro de la Rosa,HRT Cosworth,1:27.629
12,24,Nico Hulkenberg,Force India Mercedes,
