,Position,Driver,Car,Time / Gap,Laps
7,1,Michael Schumacher,Mercedes,1:25.422,26
3,2,Jenson Button,McLaren Mercedes,+0.301s,29
8,3,Nico Rosberg,Mercedes,+0.340s,26
5,4,Fernando Alonso,Ferrari,+0.378s,22
6,5,Felipe Massa,Ferrari,+0.439s,27
4,6,Lewis Hamilton,McLaren Mercedes,+0.522s,30
9,7,Kimi Räikkönen,Lotus Renault,+0.624s,25
15,8,Sergio Perez,Sauber Ferrari,+0.901s,26
2,9,Mark Webber,Red Bull Racing Renault,+0.968s,24
18,10,Pastor Maldonado,Williams Renault,+1.082s,19
1,11,Sebastian Vettel,Red Bull Racing Renault,+1.086s,18
12,12,Nico Hulkenberg,Force India Mercedes,+1.096s,21
19,13,Valtteri Bottas,Williams Renault,+1.219s,26
14,14,Kamui Kobayashi,Sauber Ferrari,+1.324s,23
10,15,Jerome d'Ambrosio,Lotus Renault,+1.758s,29
11,16,Jules Bianchi,Force India Mercedes,+1.770s,22
16,17,Daniel Ricciardo,STR Ferrari,+1.951s,25
17,18,Jean-Eric Vergne,STR Ferrari,+2.367s,24
20,19,Heikki Kovalainen,Caterham Renault,+2.433s,27
21,20,Vitaly Petrov,Caterham Renault,+3.156s,20
25,21,Charles Pic,Marussia Cosworth,+3.329s,26
24,22,Timo Glock,Marussia Cosworth,+3.785s,21
22,23,Pedro de la Rosa,HRT Cosworth,+3.909s,21
23,24,Qing Hua Ma,HRT Cosworth,+5.817s,26
