,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:24.578,18
5,2,Fernando Alonso,Ferrari,+0.001s,15
11,3,Paul di Resta,Force India Mercedes,+0.271s,20
6,4,Felipe Massa,Ferrari,+0.331s,16
3,5,Jenson Button,McLaren Mercedes,+0.416s,17
8,6,Nico Rosberg,Mercedes,+0.458s,22
15,7,Sergio Perez,Sauber Ferrari,+0.582s,23
9,8,Kimi Räikkönen,Lotus Renault,+0.677s,19
12,9,Nico Hulkenberg,Force India Mercedes,+0.711s,20
18,10,Pastor Maldonado,Williams Renault,+0.805s,18
2,11,Mark Webber,Red Bull Racing Renault,+0.811s,21
1,12,Sebastian Vettel,Red Bull Racing Renault,+0.828s,17
19,13,Bruno Senna,Williams Renault,+0.883s,21
7,14,Michael Schumacher,Mercedes,+0.985s,23
14,15,Kamui Kobayashi,Sauber Ferrari,+1.111s,22
16,16,Daniel Ricciardo,STR Ferrari,+1.128s,16
10,17,Jerome d'Ambrosio,Lotus Renault,+1.395s,20
17,18,Jean-Eric Vergne,STR Ferrari,+1.425s,19
20,19,Heikki Kovalainen,Caterham Renault,+2.079s,18
21,20,Vitaly Petrov,Caterham Renault,+2.689s,16
25,21,Charles Pic,Marussia Cosworth,+2.876s,20
24,22,Timo Glock,Marussia Cosworth,+3.150s,19
23,23,Narain Karthikeyan,HRT Cosworth,+3.457s,23
22,24,Pedro de la Rosa,HRT Cosworth,+3.806s,17
