,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:15.684,10
10,2,Juan Pablo Montoya,McLaren Mercedes,+0.069s,5
5,3,Fernando Alonso,Renault,+0.793s,14
15,4,Christian Klien,RBR Cosworth,+1.014s,7
12,5,Felipe Massa,Sauber Petronas,+1.115s,7
14,6,David Coulthard,RBR Cosworth,+1.242s,16
7,7,Mark Webber,Williams BMW,+1.277s,7
16,8,Jarno Trulli,Toyota,+1.369s,7
6,9,Giancarlo Fisichella,Renault,+1.377s,14
4,10,Takuma Sato,BAR Honda,+1.647s,5
3,11,Jenson Button,BAR Honda,+1.713s,8
11,12,Jacques Villeneuve,Sauber Petronas,+1.724s,11
8,13,Nick Heidfeld,Williams BMW,+1.852s,8
2,14,Rubens Barrichello,Ferrari,+1.915s,10
1,15,Michael Schumacher,Ferrari,+1.933s,9
19,16,Narain Karthikeyan,Jordan Toyota,+2.418s,12
21,17,Christijan Albers,Minardi Cosworth,+2.533s,17
17,18,Ralf Schumacher,Toyota,+2.545s,8
20,19,Robert Doornbos,Minardi Cosworth,+3.399s,17
18,20,Tiago Monteiro,Jordan Toyota,+3.419s,14
