,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,McLaren Mercedes,1:14.277,21
38,2,Ricardo Zonta,Toyota,+0.616s,27
9,3,Kimi Räikkönen,McLaren Mercedes,+1.357s,9
3,4,Jenson Button,BAR Honda,+1.574s,16
10,5,Juan Pablo Montoya,McLaren Mercedes,+1.624s,9
1,6,Michael Schumacher,Ferrari,+1.982s,20
2,7,Rubens Barrichello,Ferrari,+2.003s,17
37,8,Vitantonio Liuzzi,RBR Cosworth,+2.456s,26
4,9,Takuma Sato,BAR Honda,+2.518s,16
17,10,Ralf Schumacher,Toyota,+2.920s,14
14,11,David Coulthard,RBR Cosworth,+3.000s,14
16,12,Jarno Trulli,Toyota,+3.064s,14
15,13,Christian Klien,RBR Cosworth,+3.146s,13
12,14,Felipe Massa,Sauber Petronas,+3.165s,13
8,15,Nick Heidfeld,Williams BMW,+3.388s,10
7,16,Mark Webber,Williams BMW,+3.412s,10
11,17,Jacques Villeneuve,Sauber Petronas,+3.855s,8
19,18,Narain Karthikeyan,Jordan Toyota,+4.711s,21
21,19,Christijan Albers,Minardi Cosworth,+4.874s,19
18,20,Tiago Monteiro,Jordan Toyota,+5.123s,19
39,21,Nicolas Kiesa,Jordan Toyota,+5.656s,25
20,22,Robert Doornbos,Minardi Cosworth,+5.831s,17
6,23,Giancarlo Fisichella,Renault,,2
5,24,Fernando Alonso,Renault,,2
