,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:14.128,11
10,2,Juan Pablo Montoya,McLaren Mercedes,+0.321s,16
5,3,Fernando Alonso,Renault,+0.630s,12
6,4,Giancarlo Fisichella,Renault,+0.830s,15
3,5,Jenson Button,BAR Honda,+0.944s,15
7,6,Mark Webber,Williams BMW,+0.983s,10
1,7,Michael Schumacher,Ferrari,+1.125s,12
8,8,Nick Heidfeld,Williams BMW,+1.127s,10
15,9,Christian Klien,RBR Cosworth,+1.260s,14
16,10,Jarno Trulli,Toyota,+1.289s,14
14,11,David Coulthard,RBR Cosworth,+1.363s,13
17,12,Ralf Schumacher,Toyota,+1.457s,18
4,13,Takuma Sato,BAR Honda,+1.571s,18
12,14,Felipe Massa,Sauber Petronas,+1.653s,12
11,15,Jacques Villeneuve,Sauber Petronas,+1.909s,13
2,16,Rubens Barrichello,Ferrari,+1.944s,11
21,17,Christijan Albers,Minardi Cosworth,+2.546s,14
20,18,Robert Doornbos,Minardi Cosworth,+2.784s,14
19,19,Narain Karthikeyan,Jordan Toyota,+3.082s,16
18,20,Tiago Monteiro,Jordan Toyota,+3.838s,11
