,Position,Driver,Car,Laps,Time,Points
0,1,Damon Hill,Williams Renault,50,1:55:53.532,10
5,2,Michael Schumacher,Benetton Ford,50,+3.365s,6
27,3,Jean Alesi,Ferrari,50,+52.045s,4
2,4,Nigel Mansell,Williams Renault,50,+56.074s,3
15,5,Eddie Irvine,Jordan Hart,50,+102.107s,2
30,6,Heinz-Harald Frentzen,Sauber Mercedes,50,+119.863s,1
7,7,Mika Hakkinen,McLaren Peugeot,50,+122.985s,0
9,8,Christian Fittipaldi,Footwork Ford,49,+1 lap,0
20,9,Erik Comas,Larrousse Ford,49,+1 lap,0
11,10,Mika Salo,Lotus Mugen Honda,49,+1 lap,0
26,11,Olivier Panis,Ligier Renault,49,+1 lap,0
31,12,David Brabham,Simtek Ford,48,+2 laps,0
12,13,Alessandro Zanardi,Lotus Mugen Honda,48,+2 laps,0
4,NC,Mark Blundell,Tyrrell Yamaha,26,DNF,0
14,NC,Rubens Barrichello,Jordan Hart,16,DNF,0
8,NC,Martin Brundle,McLaren Peugeot,13,DNF,0
10,NC,Gianni Morbidelli,Footwork Ford,13,DNF,0
28,NC,Gerhard Berger,Ferrari,10,DNF,0
25,NC,Franck Lagorce,Ligier Renault,10,DNF,0
23,NC,Pierluigi Martini,Minardi Ford,10,DNF,0
24,NC,Michele Alboreto,Minardi Ford,10,DNF,0
6,NC,Johnny Herbert,Benetton Ford,3,DNF,0
3,NC,Ukyo Katayama,Tyrrell Yamaha,3,DNF,0
32,NC,Taki Inoue,Simtek Ford,3,DNF,0
19,NC,Hideki Noda,Larrousse Ford,0,DNF,0
29,NC,Jyrki Jarvilehto,Sauber Mercedes,0,DNF,0
