,Position,Driver,Car,Time / Gap,Laps
2,1,Nigel Mansell,Williams Renault,1:36.852,22
5,2,Michael Schumacher,Benetton Ford,+0.891s,20
0,3,Damon Hill,Williams Renault,+1.055s,23
7,4,Mika Hakkinen,McLaren Peugeot,+1.611s,16
15,5,Eddie Irvine,Jordan Hart,+1.983s,20
30,6,Heinz-Harald Frentzen,Sauber Mercedes,+1.993s,21
8,7,Martin Brundle,McLaren Peugeot,+2.118s,22
27,8,Jean Alesi,Ferrari,+2.210s,21
6,9,Johnny Herbert,Benetton Ford,+2.211s,23
14,10,Rubens Barrichello,Jordan Hart,+2.243s,12
28,11,Gerhard Berger,Ferrari,+2.410s,19
3,12,Ukyo Katayama,Tyrrell Yamaha,+2.489s,21
12,13,Alessandro Zanardi,Lotus Mugen Honda,+2.526s,20
26,14,Olivier Panis,Ligier Renault,+2.877s,22
29,15,Jyrki Jarvilehto,Sauber Mercedes,+3.068s,19
10,16,Gianni Morbidelli,Footwork Ford,+3.498s,18
9,17,Christian Fittipaldi,Footwork Ford,+3.580s,19
23,18,Pierluigi Martini,Minardi Ford,+3.690s,22
24,19,Michele Alboreto,Minardi Ford,+4.161s,23
19,20,Hideki Noda,Larrousse Ford,+4.214s,22
4,21,Mark Blundell,Tyrrell Yamaha,+4.413s,12
11,22,Mika Salo,Lotus Mugen Honda,+4.643s,14
20,23,Erik Comas,Larrousse Ford,+4.671s,23
25,24,Franck Lagorce,Ligier Renault,+4.934s,16
31,25,David Brabham,Simtek Ford,+5.747s,19
34,26,Bertrand Gachot,Pacific Ilmor,+7.308s,19
32,27,Taki Inoue,Simtek Ford,+8.299s,16
33,28,Paul Belmondo,Pacific Ilmor,+10.919s,21
