,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Benetton Ford,1:37.951,23
2,2,Nigel Mansell,Williams Renault,+0.606s,22
0,3,Damon Hill,Williams Renault,+0.743s,22
6,4,Johnny Herbert,Benetton Ford,+1.400s,22
7,5,Mika Hakkinen,McLaren Peugeot,+1.620s,21
28,6,Gerhard Berger,Ferrari,+1.761s,18
30,7,Heinz-Harald Frentzen,Sauber Mercedes,+1.861s,21
27,8,Jean Alesi,Ferrari,+2.056s,20
14,9,Rubens Barrichello,Jordan Hart,+2.140s,14
15,10,Eddie Irvine,Jordan Hart,+2.195s,12
8,11,Martin Brundle,McLaren Peugeot,+2.428s,23
3,12,Ukyo Katayama,Tyrrell Yamaha,+2.754s,18
4,13,Mark Blundell,Tyrrell Yamaha,+3.131s,21
23,14,Pierluigi Martini,Minardi Ford,+3.471s,22
29,15,Jyrki Jarvilehto,Sauber Mercedes,+3.472s,19
9,16,Christian Fittipaldi,Footwork Ford,+3.716s,21
10,17,Gianni Morbidelli,Footwork Ford,+3.783s,17
12,18,Alessandro Zanardi,Lotus Mugen Honda,+3.866s,17
26,19,Olivier Panis,Ligier Renault,+4.217s,20
25,20,Franck Lagorce,Ligier Renault,+4.465s,23
24,21,Michele Alboreto,Minardi Ford,+4.512s,23
20,22,Erik Comas,Larrousse Ford,+5.273s,18
19,23,Hideki Noda,Larrousse Ford,+5.622s,22
31,24,David Brabham,Simtek Ford,+5.791s,22
11,25,Mika Salo,Lotus Mugen Honda,+6.962s,13
34,26,Bertrand Gachot,Pacific Ilmor,+9.614s,18
32,27,Taki Inoue,Simtek Ford,+9.780s,21
33,28,Paul Belmondo,Pacific Ilmor,+9.861s,18
