,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:13.919,21
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.239s,19
6,3,Nico Rosberg,Mercedes,+0.397s,22
7,4,Kimi Räikkönen,Ferrari,+0.413s,21
44,5,Lewis Hamilton,Mercedes,+0.415s,19
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.568s,22
55,7,Carlos Sainz,Toro Rosso Ferrari,+0.736s,21
14,8,Fernando Alonso,McLaren Honda,+0.882s,19
11,9,Sergio Perez,Force India Mercedes,+0.967s,21
19,10,Felipe Massa,Williams Mercedes,+0.971s,18
27,11,Nico Hulkenberg,Force India Mercedes,+0.999s,20
77,12,Valtteri Bottas,Williams Mercedes,+1.066s,20
22,13,Jenson Button,McLaren Honda,+1.104s,17
26,14,Daniil Kvyat,Toro Rosso Ferrari,+1.280s,20
21,15,Esteban Gutierrez ,Haas Ferrari,+1.525s,16
30,16,Jolyon Palmer,Renault,+1.737s,19
8,17,Romain Grosjean,Haas Ferrari,+1.785s,14
9,18,Marcus Ericsson,Sauber Ferrari,+2.159s,24
20,19,Kevin Magnussen,Renault,+2.166s,17
12,20,Felipe Nasr,Sauber Ferrari,+2.407s,24
94,21,Pascal Wehrlein,MRT Mercedes,+2.703s,18
88,22,Rio Haryanto,MRT Mercedes,+2.982s,15
