,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:28.731,26
44,2,Lewis Hamilton,Mercedes,+0.076s,25
5,3,Sebastian Vettel,Ferrari,+0.989s,26
16,4,Charles Leclerc,Ferrari,+1.181s,20
33,5,Max Verstappen,Red Bull Racing Honda,+1.315s,22
23,6,Alexander Albon,Red Bull Racing Honda,+1.644s,24
55,7,Carlos Sainz,McLaren Renault,+1.971s,21
11,8,Sergio Perez,Racing Point BWT Mercedes,+2.079s,21
18,9,Lance Stroll,Racing Point BWT Mercedes,+2.228s,27
4,10,Lando Norris,McLaren Renault,+2.270s,24
8,11,Romain Grosjean,Haas Ferrari,+2.552s,25
7,12,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.576s,27
27,13,Nico Hulkenberg,Renault,+2.695s,29
3,14,Daniel Ricciardo,Renault,+2.832s,25
20,15,Kevin Magnussen,Haas Ferrari,+3.054s,22
26,16,Daniil Kvyat,Scuderia Toro Rosso Honda,+3.189s,23
38,17,Naoki Yamamoto,Scuderia Toro Rosso Honda,+3.287s,30
63,18,George Russell,Williams Mercedes,+4.069s,23
88,19,Robert Kubica,Williams Mercedes,+4.753s,27
99,20,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+8.156s,4
