,Position,Driver,Car,Time
1,1,Michael Schumacher,Ferrari,1:33.542
4,2,Ralf Schumacher,Williams BMW,1:34.032
14,3,Mark Webber,Jaguar Cosworth,1:34.571
10,4,Takuma Sato,BAR Honda,1:34.897
9,5,Jenson Button,BAR Honda,1:35.157
16,6,Jarno Trulli,Toyota,1:35.213
11,7,Giancarlo Fisichella,Sauber Petronas,1:36.136
5,8,David Coulthard,McLaren Mercedes,1:36.156
7,9,Jacques Villeneuve,Renault,1:36.274
17,10,Olivier Panis,Toyota,1:36.420
8,11,Fernando Alonso,Renault,1:36.663
6,12,Kimi Räikkönen,McLaren Mercedes,1:36.820
3,13,Juan Pablo Montoya,Williams BMW,1:37.653
15,14,Christian Klien,Jaguar Cosworth,1:38.258
2,15,Rubens Barrichello,Ferrari,1:38.637
18,16,Nick Heidfeld,Jordan Ford,1:41.953
19,17,Timo Glock,Jordan Ford,1:43.533
20,18,Gianmaria Bruni,Minardi Cosworth,1:48.069
12,19,Felipe Massa,Sauber Petronas,
21,20,Zsolt Baumgartner,Minardi Cosworth,
