,Position,Driver,Car,Laps,Time,Points
8,1,Mika Hakkinen,McLaren Mercedes,51,1:27:22.535,10
4,2,Eddie Irvine,Ferrari,51,+6.491s,6
7,3,David Coulthard,McLaren Mercedes,51,+27.662s,4
9,4,Damon Hill,Jordan Mugen Honda,51,+73.491s,3
2,5,Heinz-Harald Frentzen,Williams Mecachrome,51,+73.857s,2
1,6,Jacques Villeneuve,Williams Mecachrome,51,+75.867s,1
14,7,Jean Alesi,Sauber Petronas,51,+96.053s,0
5,8,Giancarlo Fisichella,Benetton Playlife,51,+101.301s,0
6,9,Alexander Wurz,Benetton Playlife,50,+1 lap,0
15,10,Johnny Herbert,Sauber Petronas,50,+1 lap,0
11,11,Olivier Panis,Prost Peugeot,50,+1 lap,0
12,12,Jarno Trulli,Prost Peugeot,48,DNF,0
22,NC,Shinji Nakano,Minardi Ford,40,DNF,0
3,NC,Michael Schumacher,Ferrari,31,DNF,0
21,NC,Toranosuke Takagi,Tyrrell Ford,28,DNF,0
23,NC,Esteban Tuero,Minardi Ford,28,DNF,0
18,NC,Rubens Barrichello,Stewart Ford,25,DNF,0
19,NC,Jos Verstappen,Stewart Ford,21,DNF,0
17,NC,Mika Salo,Arrows,14,DNF,0
10,NC,Ralf Schumacher,Jordan Mugen Honda,13,DNF,0
16,NC,Pedro Diniz,Arrows,2,DNF,0
