,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:39.823,23
10,2,Ralf Schumacher,Jordan Mugen Honda,+0.513s,34
2,3,Heinz-Harald Frentzen,Williams Mecachrome,+0.566s,30
4,4,Eddie Irvine,Ferrari,+0.792s,30
8,5,Mika Hakkinen,McLaren Mercedes,+0.821s,28
7,6,David Coulthard,McLaren Mercedes,+1.022s,28
9,7,Damon Hill,Jordan Mugen Honda,+1.275s,30
1,8,Jacques Villeneuve,Williams Mecachrome,+1.429s,26
19,9,Jos Verstappen,Stewart Ford,+2.368s,23
5,10,Giancarlo Fisichella,Benetton Playlife,+2.401s,32
6,11,Alexander Wurz,Benetton Playlife,+2.805s,33
21,12,Toranosuke Takagi,Tyrrell Ford,+3.010s,26
12,13,Jarno Trulli,Prost Peugeot,+3.298s,38
11,14,Olivier Panis,Prost Peugeot,+3.670s,25
17,15,Mika Salo,Arrows,+3.811s,40
14,16,Jean Alesi,Sauber Petronas,+3.965s,25
18,17,Rubens Barrichello,Stewart Ford,+4.031s,20
15,18,Johnny Herbert,Sauber Petronas,+4.071s,22
16,19,Pedro Diniz,Arrows,+4.645s,36
22,20,Shinji Nakano,Minardi Ford,+4.809s,29
20,21,Ricardo Rosset,Tyrrell Ford,+5.231s,27
23,22,Esteban Tuero,Minardi Ford,+6.573s,30
