,Position,Driver,Car,Laps,Time,Points
11,1,Alain Prost,McLaren Honda,78,1:57:17.077,9
28,2,Gerhard Berger,Ferrari,78,+20.453s,6
27,3,Michele Alboreto,Ferrari,78,+41.229s,4
17,4,Derek Warwick,Arrows Megatron,77,+1 lap,3
3,5,Jonathan  Palmer,Tyrrell Ford,77,+1 lap,2
6,6,Riccardo Patrese,Williams Judd,77,+1 lap,1
29,7,Yannick Dalmas,Lola Ford,77,+1 lap,0
20,8,Thierry Boutsen,Benetton Ford,76,+2 laps,0
21,9,Nicola Larini,Osella,75,+3 laps,0
16,10,Ivan Capelli,March Judd,72,+6 laps,0
12,NC,Ayrton Senna,McLaren Honda,66,DNF,0
30,NC,Philippe Alliot,Lola Ford,50,DNF,0
15,NC,Mauricio Gugelmin,March Judd,45,DNF,0
9,NC,Piercarlo Ghinzani,Zakspeed,43,DNF,0
19,NC,Alessandro Nannini,Benetton Ford,38,DNF,0
24,NC,Luis Perez-Sala,Minardi Ford,36,DNF,0
5,NC,Nigel Mansell,Williams Judd,32,DNF,0
22,NC,Andrea de Cesaris,Rial Ford,28,DNF,0
25,NC,Rene Arnoux,Ligier Judd,17,DNF,0
32,NC,Oscar Larrauri,Euro Brun Ford,14,DNF,0
18,NC,Eddie  Cheever,Arrows Megatron,8,DNF,0
26,NC,Stefan Johansson,Ligier Judd,6,DNF,0
31,NC,Gabriele Tarquini,Coloni Ford,5,DNF,0
