,Position,Driver,Car,Time
5,1,Alberto Ascari,Ferrari,1:48.000
24,2,Jose Froilan Gonzalez,Maserati,1:49.000
8,3,Mike Hawthorn,Ferrari,1:49.000
23,4,Juan Manuel Fangio,Maserati,1:50.000
6,5,Nino Farina,Ferrari,1:50.000
7,6,Luigi  Villoresi,Ferrari,1:51.000
26,7,Onofre Marimon,Maserati,1:51.000
29,8,Maurice  Trintignant,Gordini,1:52.000
28,9,Harry Schell,Gordini,1:52.000
14,10,Tony Rolt,Connaught Lea Francis,1:54.000
16,11,Ken  Wharton,Cooper Bristol,1:54.000
1,12,Lance Macklin,HWM Alta,1:57.000
11,13,Kenneth McAlpine,Connaught Lea Francis,1:57.000
20,14,Peter  Whitehead,Cooper Alta,1:57.000
18,15,Jimmy Stewart,Cooper Bristol,1:58.000
25,16,Felice  Bonetto,Maserati,1:58.000
3,17,Duncan  Hamilton ,HWM Alta,2:02.000
17,18,Bob  Gerard,Cooper Bristol,2:02.000
10,19,Prince Bira,Connaught Lea Francis,2:04.000
15,20,Ian Stewart,Cooper Bristol,2:04.000
19,21,Alan Brown,Cooper Bristol,2:04.000
30,22,Jean Behra,Gordini,2:04.000
2,23,Peter Collins,HWM Alta,2:06.000
9,24,Louis  Rosier,Ferrari,2:07.000
22,25,Tony Crook,Cooper Bristol,2:07.000
31,26,Toulo de Graffenried,Maserati,2:09.000
4,27,Jack  Fairman,HWM Alta,2:32.000
12,28,Roy Salvadori,Connaught Lea Francis,
